,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary,ConditionalFreq,MeanConditionalFreq
363,4.0,2876,1916,"['australia', 'politics', 'world issues', 'copyrights', 'usa']",2,1.0,4.0,224250.0,56,1.0,4,1,2.7355139608447787e-12,0.03262456363059346
364,4.0,5406,1917,"['violence', 'people', 'secutiry', 'current issues']",3,1.0,4.0,91907.0,56,1.0,4,1,9.433858021110665e-11,0.008489368454458902
365,4.0,4248,1918,"['rights', 'world issues', 'people', 'secutiry']",3,1.0,4.0,37266.0,56,1.0,4,1,3.301850307388733e-10,0.009124087591240875
366,4.0,1673,1919,['economy'],3,1.0,4.0,58125.0,56,1.0,4,1,0.032053316407489686,0.032053316407489686
367,3.0,8935,1920,"['familar topic', 'automotive industry', 'economy']",4,1.0,2.0,209672.0,56,1.0,2,0,3.893672478591116e-06,0.029838022165387893
368,3.0,3407,1921,"['shares', 'economy']",4,1.0,3.0,55140.0,56,1.0,3,0,3.480874965389027e-05,0.014465408805031447
369,3.0,2097,1922,"['familar topic', 'shares', 'economy', 'usa']",4,1.0,3.0,51813.0,56,1.0,3,0,6.443769960848325e-08,0.03223270440251572
370,3.0,2551,1923,"['show business', 'holywood', 'technology']",5,1.0,3.0,105031.0,56,1.0,3,0,1.0249574655090616e-07,0.022431865828092243
371,4.0,1251,1924,"['shares', 'rights', 'science ']",5,1.0,4.0,16547.0,56,1.0,4,1,6.07307146092338e-09,0.0031735956839098697
372,3.0,1064,1925,"['rights', 'science ']",5,1.0,3.0,38344.0,56,1.0,3,0,1.0284403306831216e-05,0.0047169811320754715
373,4.0,2514,1926,"['studies conducted', 'world issues', 'science ']",5,1.0,4.0,75250.0,56,1.0,3,0,2.0374761268250522e-07,0.006079664570230608
374,4.0,2142,1927,"['familar topic', 'violence', 'alqaeda', 'people', 'secutiry', 'usa', 'current issues', 'iraq']",5,1.0,4.0,54515.0,56,1.0,4,1,2.6151919585979462e-17,0.02717391304347826
375,4.0,2204,1928,"['familar topic', 'politics']",6,1.0,4.0,151843.0,56,1.0,4,1,0.0025654658603793145,0.051888289431926374
376,3.0,4238,1929,"['familar topic', 'economy', 'violence', 'backup', 'usa', 'current issues', 'iraq']",6,1.0,3.0,93797.0,56,1.0,3,0,7.790851460955677e-15,0.023989218328840968
377,3.0,4404,1930,"['honor', 'people', 'usa']",6,1.0,4.0,150000.0,56,1.0,4,1,2.7199369261435534e-06,0.042420395641595256
378,4.0,4098,1931,"['sports', 'people', 'health']",6,1.0,4.0,50843.0,56,1.0,4,1,5.911924107884479e-05,0.043055114778377236
379,3.0,2655,1932,"['honor', 'show business', 'movies', 'celebrities', 'people']",7,1.0,3.0,68360.0,56,1.0,3,0,1.77759619243286e-11,0.015345911949685537
380,4.0,1643,1933,"['show business', 'movies', 'celebrities']",8,1.0,4.0,66125.0,56,1.0,4,1,2.0712370035149217e-07,0.007722416164180683
381,4.0,4851,1934,"['show business', 'movies', 'celebrities', 'people']",8,1.0,4.0,30375.0,56,1.0,4,1,6.113139997679712e-09,0.013170422088225959
382,4.0,2531,1935,"['honor', 'interesting', 'amazing', 'people']",8,1.0,4.0,101266.0,56,1.0,3,0,5.421441072829119e-10,0.01509433962264151
383,4.0,6730,1936,"['interesting', 'studies conducted', 'people', 'health']",8,1.0,4.0,145906.0,56,1.0,4,1,8.208399864168389e-08,0.02895906061567756
384,4.0,2924,1937,"['familar topic', 'amazing', 'science ']",9,1.0,4.0,72516.0,56,1.0,4,1,2.332059440994578e-07,0.015867978419549348
385,5.0,1875,1938,"['interesting', 'amazing', 'people', 'science ']",9,1.0,4.0,77579.0,56,1.0,4,1,1.8820546752115775e-09,0.011900983814662012
386,4.0,1013,1939,"['interesting', 'science ']",9,1.0,5.0,52718.0,56,1.0,5,1,4.294285679931429e-07,0.000655307994757536
387,4.0,4219,1940,"['studies conducted', 'health']",9,1.0,5.0,103109.0,56,1.0,4,1,0.0002503826997841935,0.03760710885433195
388,4.0,2934,1941,"['women', 'studies conducted', 'health', 'biomedical']",9,1.0,4.0,95125.0,56,1.0,4,1,6.052276397543514e-10,0.01959695334814345
389,4.0,1752,1942,"['interesting', 'studies conducted', 'health', 'usa']",9,1.0,4.0,117125.0,56,1.0,4,1,2.692002105990708e-07,0.045779117740399874
390,4.0,2280,1943,"['familar topic', 'intersting', 'rights', 'people', 'weird', 'ebay']",9,1.0,5.0,37999.0,56,1.0,4,1,1.3621361591459277e-14,0.013910927747804927
391,4.0,1436,1945,['interesting'],10,1.0,4.0,20593.0,56,1.0,4,1,0.011107584893684545,0.011107584893684545
392,4.0,2374,1946,"['interesting', 'politics', 'people', 'science ']",10,1.0,5.0,62156.0,56,1.0,4,1,1.24842960122368e-07,0.027451602665820377
393,4.0,1798,1947,"['security', 'worlid issues']",10,1.0,5.0,19046.0,56,1.0,4,1,1.5107564347397032e-06,0.0012694382735639479
394,4.0,3715,2294,"['usa', 'economy']",2,1.0,4.0,129517.0,56,1.0,4,1,0.003102590131477104,0.06442399238337036
395,3.0,430,2295,"['usa', 'security']",2,1.0,3.0,33268.0,56,1.0,3,0,9.255962976148097e-05,0.014150943396226415
396,4.0,710,2296,['familar topic'],2,1.0,4.0,111370.0,56,1.0,3,0,0.07547169811320754,0.07547169811320754
397,3.0,531,2297,"['security', 'worlid issues']",3,1.0,3.0,3064.0,56,1.0,3,0,4.746647680075946e-06,0.0025157232704402514
398,4.0,1211,2298,"['military', 'law', 'worlid issues']",3,1.0,4.0,86675.0,56,1.0,4,1,3.531970507537019e-08,0.003702528297894848
399,3.0,2184,2299,['familar topic'],3,1.0,3.0,57863.0,56,1.0,3,0,0.07547169811320754,0.07547169811320754
400,3.0,350,2300,"['terrorists', 'security', 'worlid issues']",3,1.0,3.0,1974.0,56,1.0,3,0,5.970626012674146e-09,0.0020964360587002093
401,4.0,1153,2301,['familar topic'],3,1.0,4.0,130547.0,56,1.0,4,1,0.04062202475404633,0.04062202475404633
402,2.0,561,2302,['familar topic'],4,1.0,2.0,2243.0,56,1.0,2,0,0.06265984654731457,0.06265984654731457
403,2.0,730,2303,['familar topic'],4,1.0,2.0,1752.0,56,1.0,2,0,0.06265984654731457,0.06265984654731457
404,2.0,782,2304,"['rights', 'law', 'economy', 'worlid issues']",4,1.0,2.0,3175.0,56,1.0,2,0,2.0322942108623193e-10,0.0079923273657289
405,4.0,1701,2305,"['computing', 'technology', 'rights', 'law', 'economy']",5,1.0,4.0,133171.0,56,1.0,4,1,2.08939272939786e-11,0.02024754046334497
406,4.0,5611,2306,"['people', 'law', 'usa']",5,1.0,4.0,60547.0,56,1.0,4,1,1.541297591481347e-05,0.0439014069607532
407,4.0,2344,2307,"['politics', 'usa', 'economy']",6,1.0,4.0,65104.0,56,1.0,4,1,0.00019594269633892215,0.06400084629218238
408,4.0,2162,2308,"['politics', 'rights', 'law', 'usa', 'security', 'worlid issues']",6,1.0,4.0,62981.0,56,1.0,4,1,1.581257786678648e-13,0.028509467893790334
409,4.0,1051,2309,['sports'],6,1.0,4.0,93515.0,56,1.0,4,1,0.027927642018406855,0.027927642018406855
411,3.0,1051,2311,"['familar topic', 'war', 'politics', 'iraq']",7,1.0,3.0,25276.0,56,1.0,3,0,1.7884841240983913e-06,0.043867924528301884
412,3.0,40,2752,"['world issues', 'health']",2,1.0,3.0,61068.0,56,1.0,3,0,0.0005802776788892844,0.05408805031446541
413,4.0,561,2753,"['law', 'usa', 'celebrities']",2,1.0,4.0,91693.0,56,1.0,4,1,4.4747349430103625e-06,0.03691949645615149
414,3.0,281,2754,"['world issues', 'health']",2,1.0,3.0,11067.0,56,1.0,3,0,0.0005802776788892844,0.05408805031446541
415,4.0,1222,2755,"['people', 'sad', 'usa', 'war']",2,1.0,4.0,149355.0,56,1.0,4,1,7.481049410740757e-08,0.03419549349412885
416,4.0,691,2756,"['familar topic', 'world issues']",2,1.0,4.0,187450.0,56,1.0,4,1,9.024251770178493e-05,0.02142177086639162
417,4.0,350,2757,"['economy', 'usa']",3,1.0,4.0,53978.0,56,1.0,4,1,0.003102590131477104,0.06442399238337036
418,3.0,370,2758,"['economy', 'usa', 'iraq']",4,1.0,3.0,44013.0,56,1.0,3,0,2.3052587034934882e-05,0.028721174004192874
419,3.0,371,2759,"['technology', 'economy', 'usa']",4,1.0,3.0,15944.0,56,1.0,3,0,4.397067527033875e-05,0.0389937106918239
420,3.0,141,2760,"['familar topic', 'technology', 'usa']",5,1.0,3.0,81046.0,56,1.0,3,0,0.00011992002346456023,0.05492662473794549
421,3.0,260,2761,"['rights', 'law', 'celebrities']",5,1.0,3.0,37654.0,56,1.0,3,0,7.612548166159536e-08,0.005870020964360587
422,3.0,291,2762,"['familar topic', 'world issues', 'health']",8,1.0,3.0,110508.0,56,1.0,3,0,4.379454180296486e-05,0.061215932914046124
423,4.0,300,2763,['science '],9,1.0,4.0,48319.0,56,1.0,4,1,0.006029831799428753,0.006029831799428753
424,4.0,462,2764,['science '],9,1.0,4.0,54297.0,56,1.0,4,1,0.006029831799428753,0.006029831799428753
425,4.0,240,2765,['science '],9,1.0,4.0,28352.0,56,1.0,4,1,0.006029831799428753,0.006029831799428753
426,4.0,251,2766,['science '],9,1.0,4.0,24805.0,56,1.0,4,1,0.006029831799428753,0.006029831799428753
427,4.0,290,2767,"['show business', 'interesting', 'health']",9,1.0,5.0,51164.0,56,1.0,4,1,1.5169893238706507e-06,0.02824500158679784
428,4.0,30,2768,"['interesting', 'people']",9,1.0,4.0,101767.0,56,1.0,4,1,0.00032783414633851557,0.020311012377023166
430,4.0,291,2770,"['funny', 'interesting']",10,1.0,4.0,15412.0,56,1.0,4,1,3.5250983477259744e-05,0.007140590288797207
431,4.0,250,2771,"['interesting', 'people']",10,1.0,4.0,47109.0,56,1.0,4,1,0.00032783414633851557,0.020311012377023166
432,4.0,361,2772,"['animals', 'interesting', 'people']",10,1.0,5.0,75109.0,56,1.0,4,1,2.601032579645474e-06,0.016185337987940335
433,4.0,240,2773,"['interesting', 'people']",10,1.0,4.0,25677.0,56,1.0,4,1,0.00032783414633851557,0.020311012377023166
434,4.0,210,2774,"['not so my interest', 'art']",10,1.0,4.0,28942.0,56,1.0,4,1,3.3236641564273472e-06,0.002221516978736909
435,4.0,300,2775,['interesting'],10,1.0,4.0,37214.0,56,1.0,4,1,0.011107584893684545,0.011107584893684545
436,4.0,330,2776,"['informational', 'interesting']",11,1.0,4.0,58564.0,56,1.0,4,1,7.050196695451948e-06,0.005871152015233259
437,4.0,540,2777,"['safety', 'science ']",11,1.0,5.0,74206.0,56,1.0,4,1,3.8272496346739145e-06,0.0033322754681053635
438,4.0,320,2778,"['not so my interest', 'politics']",11,1.0,4.0,52937.0,56,1.0,4,1,6.0128106102640194e-05,0.032053316407489686
439,3.0,271,2779,"['i agree', 'informational']",12,1.0,3.0,47959.0,56,1.0,3,0,7.911079466793243e-07,0.0009433962264150943
440,4.0,732,2780,['familar topic'],12,1.0,5.0,161272.0,56,1.0,4,1,0.04062202475404633,0.04062202475404633
441,3.0,541,2781,"['i agree', 'usa', 'war', 'politics', 'iraq']",12,1.0,3.0,10074.0,56,1.0,2,0,2.0311999617246893e-10,0.021483375959079284
442,4.0,411,2782,['not so my interest'],12,1.0,4.0,47338.0,56,1.0,4,1,0.000952078705172961,0.000952078705172961
443,3.0,280,2783,"['informational', 'world issues', 'war']",12,1.0,3.0,29632.0,56,1.0,3,0,9.40373596996178e-08,0.0067085953878406705
444,4.0,630,2784,"['usa', 'war']",12,1.0,4.0,35060.0,56,1.0,4,1,0.0006143742834608127,0.051570929863535384
445,4.0,310,2785,"['informational', 'politics']",13,1.0,4.0,105913.0,56,1.0,4,1,4.008540406842679e-05,0.0318946366232942
446,4.0,390,2786,['science '],13,1.0,4.0,95778.0,56,1.0,4,1,0.006029831799428753,0.006029831799428753
448,4.0,0,2788,"['casualties', 'iraq', 'war', 'sad']",14,1.0,4.0,137627.0,56,1.0,4,1,7.384783483192005e-10,0.013884481117105682
451,4.0,260,3087,"['familar topic', 'politics', 'casualties', 'iraq', 'war']",2,1.0,4.0,91722.0,56,1.0,4,1,4.5920758949263174e-10,0.03103776578863853
452,4.0,420,3090,"['usa', 'current issues']",2,1.0,4.0,63841.0,56,1.0,4,1,0.00015359357086520316,0.049190733100602985
453,5.0,521,3091,"['health', 'law', 'safety']",2,1.0,4.0,39818.0,56,1.0,4,1,2.4560779529334343e-07,0.025917698085263938
454,4.0,481,3246,['world issues'],2,1.0,5.0,54568.0,56,1.0,4,1,0.002221516978736909,0.002221516978736909
455,4.0,60,3247,['iraq'],2,1.0,4.0,60697.0,56,1.0,4,1,0.04443033957473818,0.04443033957473818
456,5.0,501,4002,"['familar topic', 'violence', 'alqaeda', 'iraq war', 'usa', 'iraq']",2,1.0,1.0,922.0,56,1.0,1,0,4.1909325876613164e-14,0.016122004357298474
457,4.0,5000,4255,['familar topic'],2,1.0,4.0,277969.0,56,1.0,4,1,0.04062202475404633,0.04062202475404633
458,2.0,4121,4258,"['environment', 'new issue', 'usa']",3,1.0,1.0,57344.0,56,1.0,2,0,1.6728990240992985e-07,0.008098891730605287
459,3.0,1608,4259,"['new issue', 'usa']",2,1.0,5.0,43407.0,56,1.0,4,1,3.071871417304063e-05,0.04855601396382101
460,4.0,1202,4260,"['women', 'studies conducted', 'technology', 'health', 'biomedical']",2,1.0,5.0,50516.0,56,1.0,3,0,4.625910637023216e-11,0.0349685534591195
461,4.0,1684,4261,"['art', 'interesting']",9,1.0,5.0,53671.0,56,1.0,3,0,2.373323840037973e-05,0.005974842767295597
462,4.0,2060,4262,"['familar topic', 'world issues']",3,1.0,5.0,42859.0,56,1.0,4,1,9.024251770178493e-05,0.02142177086639162
463,3.0,1157,4267,['familar topic'],3,1.0,4.0,85312.0,56,1.0,3,0,0.07547169811320754,0.07547169811320754
464,4.0,1167,4271,"['familar topic', 'sad', 'alqaeda', 'iraq']",3,1.0,3.0,58953.0,56,1.0,4,1,1.1815653573107207e-08,0.022691209139955572
465,4.0,2279,4277,"['familar topic', 'sad', 'alqaeda', 'world issues']",3,1.0,2.0,112828.0,56,1.0,3,0,1.3518398519262215e-09,0.02122641509433962
466,4.0,6907,4281,['familar topic'],3,1.0,4.0,77921.0,56,1.0,4,1,0.04062202475404633,0.04062202475404633
467,2.0,251,4282,"['familar topic', 'iraq']",2,1.0,1.0,3141.0,56,1.0,2,0,0.0017628089821495148,0.04539641943734015
468,2.0,1546,4285,"['interesting', 'people']",14,1.0,3.0,25687.0,56,1.0,2,0,0.00016189062080964933,0.023017902813299233
469,4.0,3014,4286,"['interesting', 'health', 'usa']",14,1.0,5.0,76125.0,56,1.0,4,1,7.711362396342474e-05,0.059875171903099544
470,4.0,5261,4289,"['familar topic', 'sad', 'people', 'usa']",14,1.0,5.0,48781.0,56,1.0,4,1,4.787871622874085e-07,0.042764201840685495
471,4.0,2454,4290,"['interesting', 'studies conducted', 'science ']",14,1.0,4.0,62593.0,56,1.0,3,0,3.39579354470842e-07,0.007337526205450734
472,4.0,4169,4291,['interesting'],14,1.0,5.0,57984.0,56,0.0,4,1,0.011107584893684545,0.011107584893684545
473,4.0,3877,4292,"['familar topic', 'sad']",14,1.0,5.0,41765.0,56,1.0,4,1,0.00016759324716045774,0.02237384957156458
474,4.0,8859,4293,"['women', 'honor']",14,1.0,2.0,125000.0,56,1.0,4,1,1.2086051477917625e-06,0.0011107584893684545
475,4.0,7553,4294,"['war', 'i totally agree']",14,1.0,5.0,238219.0,56,1.0,4,1,4.028683825972541e-06,0.003490955252300857
476,4.0,6209,4295,"['i totally agree', 'environment', 'world issues', 'health']",14,1.0,5.0,110563.0,56,1.0,4,1,1.7973426877553463e-09,0.023087908600444303
477,4.0,4159,4296,"['war', 'alqaeda', 'world issues']",14,1.0,4.0,28860.0,56,1.0,4,1,2.2374473803401927e-08,0.003385168729503861
478,4.0,14917,4297,['have no idea what page is about'],14,1.0,4.0,160313.0,56,1.0,4,1,0.00031735956839098697,0.00031735956839098697
479,2.0,70,4844,['have no idea what page is about'],606,1.0,5.0,5297.0,56,1.0,1,0,0.00261437908496732,0.00261437908496732
480,2.0,160,4845,['not interested'],606,1.0,5.0,5668.0,56,0.0,1,0,0.00130718954248366,0.00130718954248366
481,2.0,512,4846,['have no idea what page is about'],943,0.0,4.0,9884.0,56,0.0,1,0,0.00261437908496732,0.00261437908496732
482,2.0,160,4847,"['discoveries', 'interesting']",606,1.0,5.0,5668.0,56,1.0,1,0,5.126233499935922e-06,0.00261437908496732
485,3.0,400,4850,"['politics', 'interesting']",1323,1.0,5.0,14471.0,56,1.0,4,1,0.000701494571197469,0.03713106950174548
488,3.0,551,4853,['interesting'],69,1.0,4.0,110679.0,56,1.0,3,0,0.009433962264150943,0.009433962264150943
489,4.0,310,4854,"['usa', 'studies conducted', 'interesting']",232,1.0,5.0,50082.0,56,1.0,3,0,1.0187380634125262e-06,0.012788259958071278
490,4.0,281,4855,['familar topic'],2586,1.0,4.0,128985.0,56,1.0,3,0,0.07547169811320754,0.07547169811320754
494,3.0,462,4860,"['people', 'sad']",3982,1.0,3.0,15873.0,56,1.0,3,0,0.00012183062378861595,0.02547169811320755
495,4.0,1110,5022,"['usa', 'politics']",606,1.0,5.0,11717.0,56,1.0,3,0,0.0012958348166607334,0.03867924528301887
496,4.0,620,5045,['not interested'],943,1.0,4.0,13659.0,56,1.0,4,1,0.0012694382735639479,0.0012694382735639479
497,3.0,530,5054,['not interested'],943,1.0,3.0,9183.0,56,1.0,2,0,0.0025575447570332483,0.0025575447570332483
498,3.0,30,5057,"['iraq', 'war', 'usa', 'politics']",1323,1.0,2.0,12077.0,56,1.0,3,0,5.812573403319773e-07,0.031132075471698117
499,4.0,210,5076,"['honor', 'war', 'usa']",2,1.0,4.0,112571.0,56,1.0,4,1,5.849326722889362e-07,0.03469797947741458
500,5.0,691,5079,"['people', 'sad']",2,1.0,5.0,73026.0,56,1.0,4,1,0.00012176696864002008,0.016820057124722308
501,4.0,231,5081,"['iraq war', 'iraq', 'war']",2,1.0,4.0,70531.0,56,1.0,4,1,2.6849368564082316e-07,0.017243203215910295
502,4.0,532,5084,['iraq war'],2,1.0,4.0,86235.0,56,1.0,4,1,0.000952078705172961,0.000952078705172961
503,3.0,532,5085,"['war', 'usa']",2,1.0,3.0,203394.0,56,1.0,4,1,0.0006143742834608127,0.051570929863535384
504,4.0,390,5087,"['iraq', 'usa', 'politics']",2,1.0,4.0,35862.0,56,1.0,4,1,0.000271603737499496,0.0681265206812652
505,4.0,370,5091,"['violence', 'world issues']",2,0.0,4.0,183785.0,56,0.0,3,0,2.1359914560341758e-05,0.0047169811320754715
506,5.0,301,5092,['nothing to read on page  its a form to fill out'],2,1.0,5.0,98462.0,56,1.0,4,1,0.00031735956839098697,0.00031735956839098697
507,1.0,320,5193,['nothing to read on page  its a form to fill out'],8195,0.0,1.0,5758.0,56,1.0,1,0,0.00130718954248366,0.00130718954248366
508,1.0,220,5194,['science '],8196,0.0,1.0,5898.0,56,1.0,1,0,0.00261437908496732,0.00261437908496732
509,4.0,61,5195,['not interested'],14,1.0,4.0,95087.0,56,1.0,4,1,0.0012694382735639479,0.0012694382735639479
510,1.0,1782,5372,['difficult to understand'],8195,1.0,2.0,23641.0,56,1.0,1,0,0.08104575163398693,0.08104575163398693
511,1.0,718,5373,"['interesting', 'science ']",8196,1.0,1.0,12328.0,56,1.0,1,0,1.0252466999871844e-05,0.00326797385620915
512,4.0,2733,5374,['science '],8201,1.0,5.0,44890.0,56,1.0,4,1,0.006029831799428753,0.006029831799428753
513,3.0,1498,5375,"['war', 'politics']",8201,1.0,5.0,49796.0,56,1.0,3,0,0.0006977572089711642,0.0330188679245283
514,3.0,3404,5376,['not interested'],8202,1.0,4.0,166953.0,56,1.0,3,0,0.0006289308176100629,0.0006289308176100629
515,2.0,1390,5377,"['hollywood', 'movies']",8203,1.0,4.0,91656.0,56,1.0,2,0,7.849242221073907e-05,0.010230179028132993
516,3.0,1031,5378,"['people', 'discoveries', 'biomedical', 'science ']",8203,1.0,3.0,28015.0,56,1.0,3,0,6.264776350824759e-10,0.014937106918238994
517,5.0,1802,5379,['familar topic'],8204,1.0,5.0,113062.0,56,1.0,4,1,0.04062202475404633,0.04062202475404633
518,2.0,5750,5380,['not interested'],8204,1.0,1.0,33984.0,56,1.0,2,0,0.0025575447570332483,0.0025575447570332483
519,2.0,2484,5381,"['familar topic', 'celebrities']",8205,1.0,4.0,47641.0,56,1.0,2,0,0.0009615321720815536,0.03900255754475703
520,4.0,1641,5420,['celebrities'],8195,1.0,1.0,74697.0,56,1.0,3,0,0.010691823899371069,0.010691823899371069
521,2.0,832,5421,"['hollywood', 'movies', 'usa']",8195,1.0,2.0,17506.0,56,1.0,2,0,1.003739414459579e-06,0.011082693947144076
522,3.0,2224,5423,['people'],8195,1.0,3.0,119842.0,56,1.0,2,0,0.04219948849104859,0.04219948849104859
523,3.0,821,5425,"['fashion', 'people']",8199,1.0,5.0,23663.0,56,1.0,4,1,0.0005432680139323973,0.02396064741351952
524,3.0,1322,5427,"['fashion', 'people']",8199,1.0,2.0,69889.0,56,1.0,3,0,0.00045686483920730984,0.028930817610062894
525,2.0,651,5428,"['war', 'iraq', 'terrorists']",8202,1.0,4.0,82859.0,56,1.0,3,0,5.642241581977068e-07,0.016142557651991615
526,4.0,2494,5429,"['art', 'people']",8202,1.0,5.0,115886.0,56,1.0,4,1,0.00010303358884924775,0.01650269755633132
528,3.0,1552,5438,"['celebrities', 'people']",8195,1.0,5.0,47037.0,56,1.0,2,0,0.0006475624832385973,0.02877237851662404
529,3.0,1084,5441,"['people', 'usa', 'economy']",8195,1.0,3.0,171479.0,56,1.0,3,0,3.287128151277752e-05,0.033542976939203356
530,2.0,620,5444,['fashion'],8197,1.0,3.0,28001.0,56,1.0,2,0,0.01278772378516624,0.01278772378516624
532,2.0,932,5447,"['art', 'people']",8199,1.0,2.0,49151.0,56,1.0,2,0,0.00010792708053976622,0.02237851662404092
533,2.0,1564,5674,"['familar topic', 'computing', 'technology']",8195,1.0,4.0,67517.0,56,1.0,2,0,7.377484696277905e-06,0.0370843989769821
534,3.0,3445,5675,"['crisis', 'weather', 'people', 'usa']",1266,1.0,2.0,214628.0,56,1.0,4,1,8.631980089316257e-10,0.03189463662329419
535,4.0,1101,5677,"['war', 'iraq']",14,1.0,5.0,88518.0,56,1.0,4,1,0.00028200786781807795,0.02538876547127896
536,4.0,1463,5679,"['art', 'hollywood', 'movies', 'people']",14,1.0,4.0,41880.0,56,1.0,4,1,8.301795058577385e-10,0.011583624246271025
537,4.0,891,5680,"['war', 'iraq', 'law', 'usa']",14,1.0,3.0,41139.0,56,1.0,3,0,6.227757217842613e-08,0.019339622641509437
538,4.0,1192,5681,"['war', 'iraq', 'rights', 'military', 'law', 'usa']",14,1.0,4.0,44603.0,56,1.0,4,1,1.9282339509247164e-12,0.026711097006241403
539,4.0,530,5684,"['people', 'rights', 'usa', 'economy']",14,1.0,5.0,86884.0,56,1.0,4,1,2.9060999634031403e-07,0.04038400507775309
540,4.0,2915,5688,"['politics', 'iraq']",14,0.0,5.0,232805.0,56,0.0,4,1,0.002805978284789876,0.0537924468422723
542,4.0,1312,6472,['job posting'],134,1.0,5.0,35437.0,56,1.0,4,1,0.00031735956839098697,0.00031735956839098697
543,1.0,422,6473,['job posting'],438,1.0,1.0,4984.0,56,1.0,1,0,0.00130718954248366,0.00130718954248366
544,1.0,265,6474,['familar topic'],438,1.0,1.0,172110.0,56,1.0,1,0,0.05228758169934641,0.05228758169934641
545,2.0,1440,6961,"['studies conducted', 'health', 'science ']",134,1.0,1.0,3672.0,56,1.0,2,0,2.3002361581365352e-07,0.0247229326513214
546,4.0,2341,6962,"['interesting', 'animals', 'people']",8221,1.0,5.0,36907.0,56,1.0,3,0,3.735372899179263e-06,0.0220125786163522
548,4.0,3360,6968,['iraq'],14,1.0,5.0,64734.0,56,1.0,3,0,0.033962264150943396,0.033962264150943396
549,3.0,3060,6970,"['sad', 'hostages', 'violence', 'war']",14,1.0,3.0,21047.0,56,1.0,2,0,4.813328394147598e-11,0.0035166240409207163
550,4.0,1720,6973,['people'],14,1.0,3.0,43345.0,56,1.0,2,0,0.04219948849104859,0.04219948849104859
551,4.0,2875,6975,['interesting'],14,1.0,4.0,40749.0,56,1.0,3,0,0.009433962264150943,0.009433962264150943
552,3.0,0,6980,"['studies conducted', 'health', 'science ']",14,1.0,3.0,750.0,56,1.0,4,1,1.5097655651855526e-06,0.027081349836030888
