,Relevant,MouseMs,LogId,Classes,RssId,Readability,Novelty,PageMs,UserId,Authority,UserLike,UserLikeBinary
445,4.0,310,2785,"['informational', 'politics']",13,1.0,4.0,105913.0,56,1.0,4,1
446,4.0,390,2786,['science '],13,1.0,4.0,95778.0,56,1.0,4,1
448,4.0,0,2788,"['casualties', 'iraq', 'war', 'sad']",14,1.0,4.0,137627.0,56,1.0,4,1
451,4.0,260,3087,"['familar topic', 'politics', 'casualties', 'iraq', 'war']",2,1.0,4.0,91722.0,56,1.0,4,1
452,4.0,420,3090,"['usa', 'current issues']",2,1.0,4.0,63841.0,56,1.0,4,1
453,5.0,521,3091,"['health', 'law', 'safety']",2,1.0,4.0,39818.0,56,1.0,4,1
454,4.0,481,3246,['world issues'],2,1.0,5.0,54568.0,56,1.0,4,1
455,4.0,60,3247,['iraq'],2,1.0,4.0,60697.0,56,1.0,4,1
456,5.0,501,4002,"['familar topic', 'violence', 'alqaeda', 'iraq war', 'usa', 'iraq']",2,1.0,1.0,922.0,56,1.0,1,0
457,4.0,5000,4255,['familar topic'],2,1.0,4.0,277969.0,56,1.0,4,1
458,2.0,4121,4258,"['environment', 'new issue', 'usa']",3,1.0,1.0,57344.0,56,1.0,2,0
459,3.0,1608,4259,"['new issue', 'usa']",2,1.0,5.0,43407.0,56,1.0,4,1
460,4.0,1202,4260,"['women', 'studies conducted', 'technology', 'health', 'biomedical']",2,1.0,5.0,50516.0,56,1.0,3,0
461,4.0,1684,4261,"['art', 'interesting']",9,1.0,5.0,53671.0,56,1.0,3,0
462,4.0,2060,4262,"['familar topic', 'world issues']",3,1.0,5.0,42859.0,56,1.0,4,1
463,3.0,1157,4267,['familar topic'],3,1.0,4.0,85312.0,56,1.0,3,0
464,4.0,1167,4271,"['familar topic', 'sad', 'alqaeda', 'iraq']",3,1.0,3.0,58953.0,56,1.0,4,1
465,4.0,2279,4277,"['familar topic', 'sad', 'alqaeda', 'world issues']",3,1.0,2.0,112828.0,56,1.0,3,0
466,4.0,6907,4281,['familar topic'],3,1.0,4.0,77921.0,56,1.0,4,1
467,2.0,251,4282,"['familar topic', 'iraq']",2,1.0,1.0,3141.0,56,1.0,2,0
468,2.0,1546,4285,"['interesting', 'people']",14,1.0,3.0,25687.0,56,1.0,2,0
469,4.0,3014,4286,"['interesting', 'health', 'usa']",14,1.0,5.0,76125.0,56,1.0,4,1
470,4.0,5261,4289,"['familar topic', 'sad', 'people', 'usa']",14,1.0,5.0,48781.0,56,1.0,4,1
471,4.0,2454,4290,"['interesting', 'studies conducted', 'science ']",14,1.0,4.0,62593.0,56,1.0,3,0
472,4.0,4169,4291,['interesting'],14,1.0,5.0,57984.0,56,0.0,4,1
473,4.0,3877,4292,"['familar topic', 'sad']",14,1.0,5.0,41765.0,56,1.0,4,1
474,4.0,8859,4293,"['women', 'honor']",14,1.0,2.0,125000.0,56,1.0,4,1
475,4.0,7553,4294,"['war', 'i totally agree']",14,1.0,5.0,238219.0,56,1.0,4,1
476,4.0,6209,4295,"['i totally agree', 'environment', 'world issues', 'health']",14,1.0,5.0,110563.0,56,1.0,4,1
477,4.0,4159,4296,"['war', 'alqaeda', 'world issues']",14,1.0,4.0,28860.0,56,1.0,4,1
478,4.0,14917,4297,['have no idea what page is about'],14,1.0,4.0,160313.0,56,1.0,4,1
479,2.0,70,4844,['have no idea what page is about'],606,1.0,5.0,5297.0,56,1.0,1,0
480,2.0,160,4845,['not interested'],606,1.0,5.0,5668.0,56,0.0,1,0
481,2.0,512,4846,['have no idea what page is about'],943,0.0,4.0,9884.0,56,0.0,1,0
482,2.0,160,4847,"['discoveries', 'interesting']",606,1.0,5.0,5668.0,56,1.0,1,0
485,3.0,400,4850,"['politics', 'interesting']",1323,1.0,5.0,14471.0,56,1.0,4,1
488,3.0,551,4853,['interesting'],69,1.0,4.0,110679.0,56,1.0,3,0
489,4.0,310,4854,"['usa', 'studies conducted', 'interesting']",232,1.0,5.0,50082.0,56,1.0,3,0
490,4.0,281,4855,['familar topic'],2586,1.0,4.0,128985.0,56,1.0,3,0
494,3.0,462,4860,"['people', 'sad']",3982,1.0,3.0,15873.0,56,1.0,3,0
495,4.0,1110,5022,"['usa', 'politics']",606,1.0,5.0,11717.0,56,1.0,3,0
496,4.0,620,5045,['not interested'],943,1.0,4.0,13659.0,56,1.0,4,1
497,3.0,530,5054,['not interested'],943,1.0,3.0,9183.0,56,1.0,2,0
498,3.0,30,5057,"['iraq', 'war', 'usa', 'politics']",1323,1.0,2.0,12077.0,56,1.0,3,0
499,4.0,210,5076,"['honor', 'war', 'usa']",2,1.0,4.0,112571.0,56,1.0,4,1
500,5.0,691,5079,"['people', 'sad']",2,1.0,5.0,73026.0,56,1.0,4,1
501,4.0,231,5081,"['iraq war', 'iraq', 'war']",2,1.0,4.0,70531.0,56,1.0,4,1
502,4.0,532,5084,['iraq war'],2,1.0,4.0,86235.0,56,1.0,4,1
503,3.0,532,5085,"['war', 'usa']",2,1.0,3.0,203394.0,56,1.0,4,1
504,4.0,390,5087,"['iraq', 'usa', 'politics']",2,1.0,4.0,35862.0,56,1.0,4,1
505,4.0,370,5091,"['violence', 'world issues']",2,0.0,4.0,183785.0,56,0.0,3,0
506,5.0,301,5092,['nothing to read on page  its a form to fill out'],2,1.0,5.0,98462.0,56,1.0,4,1
507,1.0,320,5193,['nothing to read on page  its a form to fill out'],8195,0.0,1.0,5758.0,56,1.0,1,0
508,1.0,220,5194,['science '],8196,0.0,1.0,5898.0,56,1.0,1,0
509,4.0,61,5195,['not interested'],14,1.0,4.0,95087.0,56,1.0,4,1
510,1.0,1782,5372,['difficult to understand'],8195,1.0,2.0,23641.0,56,1.0,1,0
511,1.0,718,5373,"['interesting', 'science ']",8196,1.0,1.0,12328.0,56,1.0,1,0
512,4.0,2733,5374,['science '],8201,1.0,5.0,44890.0,56,1.0,4,1
513,3.0,1498,5375,"['war', 'politics']",8201,1.0,5.0,49796.0,56,1.0,3,0
514,3.0,3404,5376,['not interested'],8202,1.0,4.0,166953.0,56,1.0,3,0
515,2.0,1390,5377,"['hollywood', 'movies']",8203,1.0,4.0,91656.0,56,1.0,2,0
516,3.0,1031,5378,"['people', 'discoveries', 'biomedical', 'science ']",8203,1.0,3.0,28015.0,56,1.0,3,0
517,5.0,1802,5379,['familar topic'],8204,1.0,5.0,113062.0,56,1.0,4,1
518,2.0,5750,5380,['not interested'],8204,1.0,1.0,33984.0,56,1.0,2,0
519,2.0,2484,5381,"['familar topic', 'celebrities']",8205,1.0,4.0,47641.0,56,1.0,2,0
520,4.0,1641,5420,['celebrities'],8195,1.0,1.0,74697.0,56,1.0,3,0
521,2.0,832,5421,"['hollywood', 'movies', 'usa']",8195,1.0,2.0,17506.0,56,1.0,2,0
522,3.0,2224,5423,['people'],8195,1.0,3.0,119842.0,56,1.0,2,0
523,3.0,821,5425,"['fashion', 'people']",8199,1.0,5.0,23663.0,56,1.0,4,1
524,3.0,1322,5427,"['fashion', 'people']",8199,1.0,2.0,69889.0,56,1.0,3,0
525,2.0,651,5428,"['war', 'iraq', 'terrorists']",8202,1.0,4.0,82859.0,56,1.0,3,0
526,4.0,2494,5429,"['art', 'people']",8202,1.0,5.0,115886.0,56,1.0,4,1
528,3.0,1552,5438,"['celebrities', 'people']",8195,1.0,5.0,47037.0,56,1.0,2,0
529,3.0,1084,5441,"['people', 'usa', 'economy']",8195,1.0,3.0,171479.0,56,1.0,3,0
530,2.0,620,5444,['fashion'],8197,1.0,3.0,28001.0,56,1.0,2,0
532,2.0,932,5447,"['art', 'people']",8199,1.0,2.0,49151.0,56,1.0,2,0
533,2.0,1564,5674,"['familar topic', 'computing', 'technology']",8195,1.0,4.0,67517.0,56,1.0,2,0
534,3.0,3445,5675,"['crisis', 'weather', 'people', 'usa']",1266,1.0,2.0,214628.0,56,1.0,4,1
535,4.0,1101,5677,"['war', 'iraq']",14,1.0,5.0,88518.0,56,1.0,4,1
536,4.0,1463,5679,"['art', 'hollywood', 'movies', 'people']",14,1.0,4.0,41880.0,56,1.0,4,1
537,4.0,891,5680,"['war', 'iraq', 'law', 'usa']",14,1.0,3.0,41139.0,56,1.0,3,0
538,4.0,1192,5681,"['war', 'iraq', 'rights', 'military', 'law', 'usa']",14,1.0,4.0,44603.0,56,1.0,4,1
539,4.0,530,5684,"['people', 'rights', 'usa', 'economy']",14,1.0,5.0,86884.0,56,1.0,4,1
540,4.0,2915,5688,"['politics', 'iraq']",14,0.0,5.0,232805.0,56,0.0,4,1
542,4.0,1312,6472,['job posting'],134,1.0,5.0,35437.0,56,1.0,4,1
543,1.0,422,6473,['job posting'],438,1.0,1.0,4984.0,56,1.0,1,0
544,1.0,265,6474,['familar topic'],438,1.0,1.0,172110.0,56,1.0,1,0
545,2.0,1440,6961,"['studies conducted', 'health', 'science ']",134,1.0,1.0,3672.0,56,1.0,2,0
546,4.0,2341,6962,"['interesting', 'animals', 'people']",8221,1.0,5.0,36907.0,56,1.0,3,0
548,4.0,3360,6968,['iraq'],14,1.0,5.0,64734.0,56,1.0,3,0
549,3.0,3060,6970,"['sad', 'hostages', 'violence', 'war']",14,1.0,3.0,21047.0,56,1.0,2,0
550,4.0,1720,6973,['people'],14,1.0,3.0,43345.0,56,1.0,2,0
551,4.0,2875,6975,['interesting'],14,1.0,4.0,40749.0,56,1.0,3,0
552,3.0,0,6980,"['studies conducted', 'health', 'science ']",14,1.0,3.0,750.0,56,1.0,4,1
553,4.0,5196,6983,"['familar topic', 'hollywood', 'show business']",14,1.0,5.0,22953.0,56,1.0,4,1
554,3.0,4114,6986,"['war', 'iraq', 'people']",14,1.0,1.0,26610.0,56,1.0,3,0
555,4.0,516,6988,"['violence', 'people']",14,1.0,4.0,19282.0,56,1.0,3,0
556,4.0,6391,6992,"['law', 'not interested', 'iraq']",14,1.0,5.0,117780.0,56,1.0,4,1
557,3.0,0,6994,"['environment', 'world issues']",14,1.0,4.0,640.0,56,1.0,2,0
558,3.0,1937,6996,"['business', 'iraq']",14,1.0,1.0,66141.0,56,1.0,3,0
559,4.0,4107,6998,"['iraq war', 'millitary', 'violence', 'war', 'iraq']",14,1.0,4.0,102796.0,56,1.0,3,0
560,4.0,4035,7001,"['sad', 'hostages', 'violence', 'war', 'iraq']",14,1.0,4.0,70578.0,56,1.0,4,1
561,4.0,7859,7003,['familar topic'],14,1.0,5.0,105171.0,56,1.0,4,1
562,2.0,1001,7005,"['celebrities', 'hollywood', 'show business']",14,1.0,1.0,25375.0,56,1.0,2,0
563,4.0,5555,7009,"['environment', 'world issues']",14,1.0,4.0,180859.0,56,1.0,3,0
564,4.0,6482,7012,['familar topic'],14,1.0,4.0,142469.0,56,1.0,3,0
565,2.0,3936,7014,"['familar topic', 'business']",14,1.0,2.0,45266.0,56,1.0,2,0
566,3.0,1188,7016,"['millitary', 'law', 'war', 'iraq']",14,1.0,3.0,5655.0,56,1.0,2,0
567,2.0,7703,7023,"['usa', 'crime']",14,1.0,4.0,193813.0,56,1.0,2,0
568,3.0,125,7032,"['studies conducted', 'health', 'science ']",14,1.0,4.0,54110.0,56,1.0,3,0
569,4.0,2514,7043,"['millitary', 'law', 'violence', 'iraq']",14,1.0,5.0,102093.0,56,1.0,3,0
570,3.0,2730,7048,"['law', 'people']",14,1.0,3.0,88750.0,56,1.0,3,0
571,4.0,2188,7050,"['millitary', 'violence', 'war', 'iraq']",14,1.0,4.0,126672.0,56,1.0,3,0
572,3.0,2002,7051,"['usa', 'interesting']",14,1.0,3.0,55110.0,56,1.0,3,0
573,4.0,9447,7056,"['iraq', 'studies conducted']",14,1.0,5.0,291875.0,56,1.0,4,1
574,2.0,3183,7063,"['familar topic', 'studies conducted', 'health', 'biomedical']",14,1.0,2.0,62625.0,56,1.0,2,0
575,3.0,1312,7067,['environment'],14,1.0,2.0,12079.0,56,1.0,3,0
576,3.0,6649,7068,['not so interested'],14,1.0,3.0,81265.0,56,1.0,3,0
577,2.0,130,8033,"['familar topic', 'interested']",11,1.0,4.0,80926.0,56,1.0,3,0
578,4.0,420,8039,"['biomedical', 'health', 'studies conducted']",8201,1.0,2.0,104910.0,56,1.0,3,0
579,4.0,261,8044,"['technology', 'science ']",8201,1.0,4.0,74427.0,56,1.0,3,0
580,4.0,261,8049,"['animals', 'technology', 'science ']",11,1.0,5.0,230671.0,56,1.0,4,1
581,3.0,331,8052,"['hollywood', 'law', 'celebrities']",11,1.0,3.0,94356.0,56,1.0,3,0
582,3.0,350,8056,['science '],8154,1.0,3.0,182043.0,56,1.0,3,0
583,3.0,360,8059,"['politics', 'war', 'iraq']",8201,1.0,3.0,76721.0,56,1.0,3,0
584,3.0,260,8064,"['war', 'iraq']",14,1.0,3.0,60137.0,56,1.0,3,0
585,3.0,140,8070,"['familar topic', 'politics', 'war', 'iraq', 'law']",14,1.0,3.0,89700.0,56,1.0,3,0
586,3.0,210,8079,"['familar topic', 'usa', 'politics', 'war', 'iraq']",14,1.0,4.0,220376.0,56,1.0,3,0
587,3.0,60,8086,"['familar topic', 'politics', 'war', 'iraq', 'law']",14,1.0,2.0,112922.0,56,1.0,3,0
588,3.0,541,8090,['science '],14,1.0,3.0,125810.0,56,1.0,3,0
589,3.0,100,8093,"['familar topic', 'usa', 'politics', 'war', 'iraq']",14,1.0,4.0,73206.0,56,1.0,4,1
590,3.0,350,8098,"['politics', 'war', 'iraq', 'not so interested']",14,1.0,1.0,107055.0,56,1.0,2,0
591,3.0,110,8107,"['hollywood', 'celebrities', 'interested']",2,1.0,3.0,88277.0,56,1.0,2,0
592,4.0,310,8110,"['war', 'iraq']",2,1.0,5.0,107115.0,56,1.0,4,1
593,4.0,120,8115,"['politics', 'war', 'iraq']",2,1.0,4.0,158378.0,56,1.0,4,1
594,3.0,240,8118,['science '],2,1.0,3.0,91102.0,56,1.0,3,0
595,3.0,330,9053,"['interesting', 'science ']",11,1.0,4.0,19518.0,56,1.0,3,0
596,3.0,2344,9054,"['familar topic', 'science ']",11,1.0,5.0,64472.0,56,1.0,4,1
597,3.0,1313,9055,"['interesting', 'science ']",11,1.0,2.0,53647.0,56,1.0,3,0
598,4.0,2254,9056,"['war', 'iraq', 'people']",14,1.0,5.0,66986.0,56,1.0,4,1
599,4.0,3624,9057,"['familar topic', 'war', 'iraq', 'politics']",14,1.0,4.0,112792.0,56,1.0,4,1
600,4.0,1933,9058,"['familar topic', 'war', 'iraq', 'people', 'usa', 'security']",14,1.0,2.0,101487.0,56,1.0,3,0
601,4.0,2544,9059,"['sad', 'war', 'iraq', 'people']",14,1.0,2.0,157867.0,56,1.0,4,1
602,3.0,1301,9060,"['terrorism', 'people', 'usa']",14,1.0,3.0,36131.0,56,1.0,3,0
603,4.0,4384,9061,"['biomedical', 'health', 'people']",14,1.0,4.0,138628.0,56,1.0,4,1
604,3.0,1621,9062,"['interesting', 'people']",14,1.0,3.0,97910.0,56,1.0,3,0
605,3.0,813,9063,"['crime', 'interesting', 'people']",14,1.0,4.0,50883.0,56,1.0,4,1
606,4.0,1613,9064,"['interesting', 'people']",14,1.0,5.0,53056.0,56,1.0,4,1
607,3.0,932,9065,"['sad', 'people', 'worlid issues']",14,1.0,5.0,21842.0,56,1.0,4,1
608,3.0,4065,9066,"['animals', 'pollution', 'studies conducted']",14,1.0,4.0,89438.0,56,1.0,4,1
609,4.0,5725,9067,"['familar topic', 'animals']",14,1.0,4.0,149635.0,56,1.0,4,1
610,4.0,1863,9068,"['food', 'crisis', 'weather', 'economy']",14,1.0,2.0,39216.0,56,1.0,3,0
611,4.0,752,9069,"['studies conducted', 'biomedical', 'health', 'people']",14,1.0,5.0,85683.0,56,1.0,4,1
612,4.0,1471,9070,"['terrorism', 'sad', 'terrorists', 'worlid issues']",14,1.0,5.0,48350.0,56,1.0,4,1
613,3.0,2012,9071,"['crime', 'interesting']",14,1.0,3.0,63611.0,56,1.0,3,0
614,4.0,5970,9072,"['usa', 'economy']",14,1.0,4.0,89779.0,56,1.0,4,1
615,3.0,3524,9073,"['familar topic', 'terrorism', 'people']",14,1.0,3.0,49933.0,56,1.0,3,0
616,4.0,290,9074,"['food', 'people']",14,1.0,3.0,79604.0,56,1.0,4,1
617,4.0,1001,9075,"['familar topic', 'biomedical', 'health', 'law', 'usa']",9,1.0,4.0,20209.0,56,1.0,4,1
618,3.0,3316,9076,"['biomedical', 'health', 'people', 'economy']",9,1.0,2.0,71483.0,56,1.0,3,0
619,4.0,1302,9077,"['studies conducted', 'biomedical', 'health']",9,1.0,4.0,169755.0,56,1.0,4,1
620,3.0,931,9078,"['intersting', 'science ']",9,1.0,3.0,17105.0,56,1.0,3,0
621,4.0,1750,9472,"['animals', 'intersting', 'studies conducted', 'science ']",11,1.0,4.0,24172.0,56,1.0,4,1
622,4.0,1047,9473,"['environment', 'science ']",11,1.0,4.0,19125.0,56,1.0,4,1
623,4.0,62,9474,"['new issue', 'interesting', 'accesories', 'science ']",11,1.0,4.0,38515.0,56,1.0,3,0
624,4.0,5686,9475,"['show business', 'movies', 'celebrities', 'people']",13,1.0,5.0,54501.0,56,1.0,4,1
625,4.0,3336,9476,"['interesting', 'studies conducted', 'health']",13,1.0,3.0,46843.0,56,1.0,3,0
626,4.0,2468,9477,"['honor', 'sports', 'usa', 'current issues']",13,1.0,4.0,66625.0,56,1.0,3,0
627,3.0,1889,9478,"['familar topic', 'automotive industry', 'economy', 'people']",13,1.0,5.0,29672.0,56,1.0,2,0
628,4.0,1377,9479,"['familar topic', 'war', 'new issue', 'alqaeda', 'secutiry', 'usa', 'current issues', 'iraq']",13,1.0,2.0,37640.0,56,1.0,3,0
629,4.0,1959,9480,"['movies', 'celebrities']",13,1.0,2.0,125656.0,56,1.0,3,0
630,3.0,2578,9481,"['animals', 'environment', 'interesting']",13,1.0,3.0,22937.0,56,1.0,2,0
631,4.0,4563,9482,"['interesting', 'amazing', 'people', 'weird']",10,1.0,5.0,64625.0,56,1.0,4,1
632,3.0,5055,9483,"['interesting', 'people', 'weird']",10,1.0,5.0,60687.0,56,1.0,4,1
633,4.0,4234,9484,['familar topic'],10,1.0,5.0,34234.0,56,1.0,4,1
634,2.0,1670,9485,"['animals', 'environment', 'interesting', 'funny']",10,1.0,1.0,26031.0,56,1.0,1,0
635,4.0,2611,9486,"['interesting', 'people']",10,1.0,5.0,23359.0,56,1.0,4,1
636,4.0,6861,9487,"['animals', 'funny', 'people']",10,1.0,4.0,27234.0,56,1.0,4,1
637,3.0,1390,9488,"['food', 'interesting', 'people']",10,1.0,4.0,22016.0,56,1.0,3,0
638,4.0,5032,9489,"['interesting', 'people']",10,1.0,5.0,119985.0,56,1.0,4,1
639,4.0,1457,9490,"['automotive industry', 'studies conducted', 'funny', 'people']",10,1.0,4.0,44609.0,56,1.0,4,1
640,4.0,1327,9491,"['interesting', 'rights']",10,1.0,5.0,28531.0,56,1.0,4,1
641,3.0,2032,9492,"['crime', 'people', 'weird']",10,1.0,5.0,44126.0,56,1.0,3,0
642,4.0,2619,9493,"['suicide bombings', 'people', 'law']",10,1.0,5.0,55579.0,56,1.0,4,1
643,4.0,1686,9494,['interesting'],10,1.0,5.0,53938.0,56,1.0,4,1
644,4.0,2214,9495,"['animals', 'people', 'weird']",10,1.0,5.0,59140.0,56,1.0,4,1
645,3.0,2878,9496,"['crime', 'food', 'law']",10,1.0,5.0,62656.0,56,1.0,3,0
646,4.0,813,9497,"['crime', 'animals', 'interesting']",10,1.0,4.0,26672.0,56,1.0,4,1
647,4.0,3546,9498,"['animals', 'people', 'weird']",10,1.0,5.0,32687.0,56,1.0,4,1
648,4.0,4175,9499,"['food', 'people', 'weird']",10,1.0,4.0,37235.0,56,1.0,4,1
649,4.0,1747,9500,"['crime', 'people']",10,1.0,5.0,28313.0,56,1.0,4,1
650,4.0,1750,9501,"['money', 'celebrities', 'people']",10,1.0,5.0,31812.0,56,1.0,3,0
651,4.0,2626,9502,['familar topic'],15,1.0,5.0,213516.0,56,1.0,4,1
652,4.0,3592,9503,"['military', 'usa', 'war', 'politics', 'iraq']",15,1.0,1.0,83047.0,56,1.0,3,0
653,3.0,10,19834,"['people', 'crime']",2,1.0,3.0,55039.0,56,1.0,3,0
654,4.0,231,19835,['familar topic'],3,1.0,4.0,29903.0,56,1.0,4,1
655,1.0,200,19836,"['politics', 'economy']",3,1.0,1.0,27360.0,56,1.0,2,0
656,4.0,320,19837,"['military', 'iraq', 'war', 'crime']",3,1.0,4.0,73165.0,56,1.0,3,0
657,4.0,211,19838,['economy'],3,1.0,4.0,49371.0,56,1.0,4,1
658,4.0,10,19839,"['computing', 'science ']",5,1.0,5.0,51884.0,56,1.0,4,1
659,4.0,0,19840,['health'],5,1.0,5.0,571.0,56,1.0,4,1
660,4.0,200,19841,"['women', 'health']",9,1.0,5.0,16663.0,56,1.0,4,1
661,4.0,641,19842,"['i enjoyed reading it', 'interesting', 'odd']",9,1.0,4.0,31605.0,56,1.0,4,1
662,4.0,310,19843,"['interesting', 'odd']",10,1.0,5.0,121244.0,56,1.0,4,1
663,4.0,190,19844,"['odd', 'women', 'economy']",10,1.0,5.0,50634.0,56,1.0,4,1
664,4.0,370,19845,"['i enjoyed reading it', 'interesting', 'odd']",10,1.0,4.0,23473.0,56,1.0,4,1
665,4.0,271,19846,"['i enjoyed reading it', 'interesting', 'odd']",10,1.0,4.0,31536.0,56,1.0,4,1
666,4.0,10,19847,"['not particularly interested', 'culture']",10,1.0,5.0,31765.0,56,1.0,4,1
667,2.0,250,19848,"['familar topic', 'sad', 'iraq', 'war']",12,1.0,5.0,45005.0,56,1.0,2,0
668,4.0,640,19849,"['not particularly interested', 'politics']",13,1.0,2.0,115106.0,56,1.0,4,1
669,3.0,200,19850,"['familar topic', 'not particularly interested', 'computing']",14,1.0,3.0,40028.0,56,1.0,2,0
670,3.0,150,19851,"['familar topic', 'interesting', 'health']",14,1.0,2.0,25446.0,56,1.0,2,0
671,4.0,230,19852,"['sad', 'people']",14,1.0,2.0,26127.0,56,1.0,3,0
672,4.0,620,19853,"['familar topic', 'sad', 'military', 'iraq', 'war']",14,1.0,5.0,126653.0,56,1.0,4,1
673,4.0,281,19854,"['familar topic', 'sad']",15,1.0,1.0,46117.0,56,1.0,3,0
674,4.0,231,19855,"['military', 'iraq', 'war', 'crime']",15,1.0,1.0,70933.0,56,1.0,3,0
675,3.0,671,19856,"['familar topic', 'not particularly interested', 'politics']",15,1.0,2.0,154292.0,56,1.0,3,0
676,3.0,130,19857,"['sad', 'world', 'people']",2,1.0,2.0,44643.0,56,1.0,2,0
677,4.0,0,19858,"['familar topic', 'military', 'war', 'iraq']",3,1.0,4.0,2423.0,56,1.0,4,1
678,4.0,410,20274,['familar topic'],2,1.0,2.0,79565.0,56,1.0,4,1
679,4.0,270,20276,"['world issues', 'hostages', 'war', 'iraq']",2,1.0,1.0,36643.0,56,1.0,3,0
680,4.0,320,20277,"['economy', 'science ']",3,1.0,2.0,51274.0,56,1.0,4,1
681,4.0,261,20282,"['people', 'odd ']",5,1.0,4.0,73226.0,56,1.0,3,0
682,3.0,250,20290,"['politics', 'not interested', 'people']",10,0.0,5.0,31154.0,56,1.0,4,1
683,3.0,341,20293,"['animals', 'people', 'odd ']",10,1.0,5.0,25176.0,56,1.0,2,0
684,4.0,250,20294,"['interesting', 'animals']",10,1.0,5.0,29993.0,56,1.0,4,1
685,4.0,230,20296,"['interesting', 'science ']",11,1.0,5.0,107834.0,56,1.0,4,1
686,3.0,361,20300,['iraq war'],11,1.0,3.0,69530.0,56,1.0,3,0
687,5.0,630,90,['iraq war'],2,1.0,5.0,2644.0,57,1.0,4,1
688,5.0,622,21147,['familar'],2,1.0,3.0,34559.0,57,1.0,4,1
689,5.0,1954,1566,['entertainment'],17,1.0,5.0,412673.0,58,1.0,5,1
694,3.0,1644,1477,['lots'],8184,1.0,3.0,72986.0,58,1.0,3,0
696,2.0,6129,1437,['familar'],4,1.0,3.0,142534.0,58,1.0,3,0
700,5.0,4036,1402,['familar'],7,1.0,3.0,540968.0,58,1.0,5,1
703,5.0,5771,1371,['familar'],8,1.0,5.0,494612.0,58,1.0,4,1
705,5.0,7006,1344,['criminal'],2,1.0,5.0,155634.0,58,1.0,5,1
706,4.0,8690,1342,['health'],2,1.0,5.0,603970.0,58,1.0,4,1
709,4.0,8660,1310,['lots'],9,0.0,4.0,246253.0,58,1.0,2,0
710,5.0,851,1296,['familar'],8,1.0,5.0,526246.0,58,1.0,3,0
717,4.0,2612,1658,"['pittsburgh', 'family', 'ariplanes', 'terrorism', 'economy']",2,1.0,5.0,1615011.0,58,1.0,3,0
718,5.0,2313,1741,"['baseball', 'sports']",2,1.0,5.0,5138378.0,58,1.0,4,1
719,4.0,1745,1743,"['terrorism', 'international']",7,1.0,4.0,333991.0,58,1.0,3,0
720,4.0,1180,1744,"['celebrities', 'politics', 'energy']",3,0.0,5.0,86594.0,58,1.0,4,1
721,4.0,2807,1749,"['family', 'conflict']",2,1.0,5.0,583779.0,58,1.0,5,1
722,5.0,1262,1751,"['entertainment', 'movies', 'health']",8154,1.0,4.0,466762.0,58,1.0,5,1
723,3.0,3115,1753,"['food', 'health', 'diet']",2,1.0,5.0,358855.0,58,1.0,5,1
725,5.0,610,1759,"['terrorism', 'international']",9,1.0,4.0,50332.0,58,1.0,3,0
726,4.0,0,1764,"['favorite', 'food', 'health']",2,1.0,4.0,50754.0,58,1.0,2,0
727,5.0,561,1765,"['family', 'health']",9,1.0,5.0,194259.0,58,1.0,5,1
728,5.0,2925,1766,"['sports', 'celebrities', 'basketball']",13,1.0,5.0,454461.0,58,1.0,4,1
729,4.0,1291,1769,"['entertainment', 'celebrities', 'music', 'conflict', 'criminal']",7,1.0,1.0,130877.0,58,1.0,3,0
730,3.0,1964,1770,"['music', 'conflict']",2,1.0,1.0,181019.0,58,1.0,3,0
731,3.0,1723,1773,"['baseball', 'sports', 'international']",362,1.0,3.0,54879.0,58,0.0,3,0
732,5.0,1633,1776,"['entertainment', 'economy', 'music']",490,1.0,5.0,796066.0,58,1.0,5,1
733,5.0,41,1778,"['terrorism', 'international']",8152,1.0,5.0,685307.0,58,1.0,5,1
735,5.0,1122,1807,"['food', 'economy']",3,1.0,5.0,260694.0,58,1.0,3,0
736,3.0,350,1812,['terrorism'],8154,1.0,3.0,215260.0,58,1.0,2,0
737,1.0,552,1813,"['terrorism', 'international']",2,1.0,1.0,207749.0,58,1.0,2,0
738,5.0,3524,1824,"['sports', 'basketball', 'accomplishment']",2,1.0,3.0,551062.0,58,1.0,3,0
739,4.0,4346,1835,"['favorite', 'economy', 'international']",7,1.0,4.0,158698.0,58,1.0,4,1
741,4.0,8693,1847,"['economy', 'fashion']",17,1.0,4.0,2172323.0,58,1.0,5,1
742,4.0,883,1848,"['entertainment', 'celebrities', 'movies', 'international']",17,1.0,5.0,195871.0,58,1.0,4,1
743,3.0,3115,1862,"['baseball', 'sports']",2,1.0,2.0,394137.0,58,1.0,2,0
744,4.0,10,1961,"['familar topic', 'food', 'health', 'diet']",7,1.0,2.0,18727.0,58,1.0,3,0
745,5.0,150,1962,"['familar topic', 'racial', 'health', 'genetics']",490,1.0,3.0,21561.0,58,0.0,2,0
746,1.0,1502,1963,"['odd', 'accomplishment', 'animals']",9,0.0,1.0,77291.0,58,0.0,5,1
747,4.0,81,1964,"['internet', 'odd', 'international news', 'criminal trials']",10,1.0,5.0,59215.0,58,1.0,4,1
748,3.0,902,1965,"['pollution', 'odd', 'animals']",10,1.0,5.0,24166.0,58,1.0,4,1
749,2.0,561,1966,"['sex', 'military']",10,1.0,3.0,40759.0,58,1.0,2,0
750,4.0,1261,1967,"['bombing', 'military', 'terrorism', 'international news', 'conflict', 'politics', 'iraq', 'civilian death']",10,1.0,5.0,145138.0,58,1.0,3,0
